split,class,class_num,class_num_uncertain,Number of Annotators who Selected SSA (Out of 7),im_path,orig_im_path,url,robust_gt_logit,difficulty
test,hp,0,0.0,0,images/MHIST_biz.png,/media/KLAB39/morgan_data/mhist/images/MHIST_biz.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_biz.png,3.1566739082336426,0.2935439952790288
test,hp,0,0.0,0,images/MHIST_bje.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bje.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bje.png,2.516613245010376,0.359466316326286
test,hp,0,0.0,0,images/MHIST_bjm.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bjm.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bjm.png,2.3891451358795166,0.3725947494518197
test,hp,0,0.0,0,images/MHIST_bka.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bka.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bka.png,4.133282661437988,0.1929592859452491
test,hp,0,0.0,0,images/MHIST_bke.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bke.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bke.png,2.316624641418457,0.3800639154122658
test,hp,0,0.0,0,images/MHIST_bkh.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bkh.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bkh.png,0.5913984775543213,0.5577516247000773
test,hp,0,0.0,0,images/MHIST_bku.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bku.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bku.png,1.2566193342208862,0.4892379581053095
test,hp,0,0.0,0,images/MHIST_blm.png,/media/KLAB39/morgan_data/mhist/images/MHIST_blm.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_blm.png,4.288165092468262,0.1770073458720379
test,hp,0,0.0,0,images/MHIST_blo.png,/media/KLAB39/morgan_data/mhist/images/MHIST_blo.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_blo.png,1.420885682106018,0.4723195321735994
test,hp,0,0.0,0,images/MHIST_bnb.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bnb.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bnb.png,4.433144569396973,0.1620753493090433
test,hp,0,0.0,0,images/MHIST_bne.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bne.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bne.png,2.513198137283325,0.3598180514678583
test,hp,0,0.0,0,images/MHIST_bnq.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bnq.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bnq.png,1.5522875785827637,0.4587859430882522
test,hp,0,0.0,0,images/MHIST_bod.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bod.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bod.png,1.1020479202270508,0.5051578653320965
test,hp,0,0.0,0,images/MHIST_bpd.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bpd.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bpd.png,1.2202895879745483,0.4929796990577308
test,hp,0,0.0,0,images/MHIST_bpn.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bpn.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bpn.png,2.491563320159912,0.3620463048853173
test,hp,0,0.0,0,images/MHIST_bpu.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bpu.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bpu.png,3.164407253265381,0.2927475081907829
test,hp,0,0.0,0,images/MHIST_bqb.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bqb.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bqb.png,3.4450957775115967,0.2638383124335278
test,hp,0,0.0,0,images/MHIST_brp.png,/media/KLAB39/morgan_data/mhist/images/MHIST_brp.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_brp.png,1.985803723335266,0.4141364401339128
test,hp,0,0.0,0,images/MHIST_bru.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bru.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bru.png,-1.1351892948150637,0.7355795713094133
test,hp,0,0.0,0,images/MHIST_bsc.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bsc.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bsc.png,1.603178858757019,0.4535444534874721
test,hp,0,0.0,0,images/MHIST_bsd.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bsd.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bsd.png,1.1231554746627808,0.5029839167363065
test,hp,0,0.0,0,images/MHIST_bsf.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bsf.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bsf.png,1.86005437374115,0.4270878515730743
test,hp,0,0.0,0,images/MHIST_bsh.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bsh.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bsh.png,1.148296356201172,0.5003945601965081
test,hp,0,0.0,0,images/MHIST_bsr.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bsr.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bsr.png,3.0327565670013428,0.3063067210977044
test,hp,0,0.0,0,images/MHIST_bss.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bss.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bss.png,0.6229780912399292,0.5544991182556923
test,hp,0,0.0,0,images/MHIST_bsu.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bsu.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bsu.png,1.7918739318847656,0.4341100187448016
test,hp,0,0.0,0,images/MHIST_btk.png,/media/KLAB39/morgan_data/mhist/images/MHIST_btk.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_btk.png,3.846951961517334,0.2224495911778815
test,hp,0,0.0,0,images/MHIST_btl.png,/media/KLAB39/morgan_data/mhist/images/MHIST_btl.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_btl.png,1.294176697731018,0.4853697801070941
test,hp,0,0.0,0,images/MHIST_btm.png,/media/KLAB39/morgan_data/mhist/images/MHIST_btm.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_btm.png,1.572978377342224,0.4566549177700011
test,hp,0,0.0,0,images/MHIST_bux.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bux.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bux.png,1.2150722742080688,0.4935170503634433
test,hp,0,0.0,0,images/MHIST_bvc.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bvc.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bvc.png,1.3667362928390503,0.4778965870199223
test,hp,0,0.0,0,images/MHIST_bwg.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bwg.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bwg.png,0.853328287601471,0.5307744614061783
test,hp,0,0.0,0,images/MHIST_bwt.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bwt.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bwt.png,4.230740547180176,0.1829217216929333
test,hp,0,0.0,0,images/MHIST_bww.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bww.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bww.png,3.634758472442627,0.2443042185822235
test,hp,0,0.0,0,images/MHIST_bxo.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bxo.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bxo.png,3.5197741985321045,0.2561468932779986
test,hp,0,0.0,0,images/MHIST_bxx.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bxx.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bxx.png,-0.2483656406402588,0.6442421762749981
test,hp,0,0.0,0,images/MHIST_bza.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bza.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bza.png,4.10988712310791,0.1953688828436151
test,hp,0,0.0,0,images/MHIST_bzr.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bzr.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bzr.png,0.6633495092391968,0.5503411099114857
test,hp,0,0.0,0,images/MHIST_bzs.png,/media/KLAB39/morgan_data/mhist/images/MHIST_bzs.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_bzs.png,3.5090246200561523,0.2572540339040852
test,hp,0,0.0,0,images/MHIST_cao.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cao.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cao.png,3.610779285430908,0.2467739277136645
test,hp,0,0.0,0,images/MHIST_cat.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cat.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cat.png,2.4579098224639893,0.3655124086578902
test,hp,0,0.0,0,images/MHIST_ccn.png,/media/KLAB39/morgan_data/mhist/images/MHIST_ccn.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_ccn.png,2.1925785541534424,0.392839901282355
test,hp,0,0.0,0,images/MHIST_cco.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cco.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cco.png,1.6612054109573364,0.4475680746483925
test,hp,0,0.0,0,images/MHIST_cct.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cct.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cct.png,2.779071807861328,0.3324346947379009
test,hp,0,0.0,0,images/MHIST_cdp.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cdp.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cdp.png,1.826442837715149,0.4305496335511125
test,hp,0,0.0,0,images/MHIST_cdr.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cdr.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cdr.png,2.623753786087036,0.3484314979850615
test,hp,0,0.0,0,images/MHIST_cdu.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cdu.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cdu.png,1.0374740362167358,0.5118085791746865
test,hp,0,0.0,0,images/MHIST_cdw.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cdw.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cdw.png,4.271162986755371,0.1787584584394628
test,hp,0,0.0,0,images/MHIST_cew.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cew.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cew.png,3.8104615211486816,0.2262078826389192
test,hp,0,0.0,0,images/MHIST_chd.png,/media/KLAB39/morgan_data/mhist/images/MHIST_chd.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_chd.png,1.7937132120132446,0.4339205841769672
test,hp,0,0.0,0,images/MHIST_ciw.png,/media/KLAB39/morgan_data/mhist/images/MHIST_ciw.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_ciw.png,0.8011539578437805,0.5361480972415558
test,hp,0,0.0,0,images/MHIST_cjn.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cjn.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cjn.png,0.0139962956309318,0.61722050663145
test,hp,0,0.0,0,images/MHIST_ckh.png,/media/KLAB39/morgan_data/mhist/images/MHIST_ckh.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_ckh.png,1.986362338066101,0.414078906244168
test,hp,0,0.0,0,images/MHIST_cki.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cki.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cki.png,4.01343297958374,0.205303067806206
test,hp,0,0.0,0,images/MHIST_cld.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cld.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cld.png,2.2323129177093506,0.3887475056369952
test,hp,0,0.0,0,images/MHIST_clz.png,/media/KLAB39/morgan_data/mhist/images/MHIST_clz.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_clz.png,4.400883674621582,0.1653980235254921
test,hp,0,0.0,0,images/MHIST_cmw.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cmw.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cmw.png,1.4516156911849976,0.469154529790719
test,hp,0,0.0,0,images/MHIST_cmy.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cmy.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cmy.png,4.4817609786987305,0.1570681574500469
test,hp,0,0.0,0,images/MHIST_cng.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cng.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cng.png,1.715275526046753,0.4419991845559493
test,hp,0,0.0,0,images/MHIST_cnx.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cnx.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cnx.png,-0.0718782916665077,0.6260650622164068
test,hp,0,0.0,0,images/MHIST_coh.png,/media/KLAB39/morgan_data/mhist/images/MHIST_coh.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_coh.png,4.279672622680664,0.1778820181523228
test,hp,0,0.0,0,images/MHIST_cok.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cok.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cok.png,0.2746089100837707,0.5903790064017564
test,hp,0,0.0,0,images/MHIST_cqa.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cqa.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cqa.png,4.294784069061279,0.1763256318954723
test,hp,0,0.0,0,images/MHIST_cqt.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cqt.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cqt.png,4.360385894775391,0.1695690463646046
test,hp,0,0.0,0,images/MHIST_cqv.png,/media/KLAB39/morgan_data/mhist/images/MHIST_cqv.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_cqv.png,2.904163122177124,0.3195510568948535
test,hp,0,0.0,0,images/MHIST_crh.png,/media/KLAB39/morgan_data/mhist/images/MHIST_crh.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_crh.png,0.8925087451934814,0.5267391146764606
test,hp,0,0.0,0,images/MHIST_csi.png,/media/KLAB39/morgan_data/mhist/images/MHIST_csi.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_csi.png,0.4677590429782867,0.5704857278383287
test,hp,0,0.0,0,images/MHIST_csk.png,/media/KLAB39/morgan_data/mhist/images/MHIST_csk.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_csk.png,3.469223022460937,0.261353354242961
test,hp,0,0.0,0,images/MHIST_ctk.png,/media/KLAB39/morgan_data/mhist/images/MHIST_ctk.png,https://mhist-dummy-bucket-natural.s3.amazonaws.com/images/MHIST_ctk.png,-0.5738918781280518,0.6777693813822592
