split,class,class_num,orig_class,orig_class_num,im_path,orig_im_path,url,robust_gt_logit,robust_entropy,robust_cross_entropy,vanilla_gt_logit,vanilla_entropy,vanilla_cross_entropy,difficulty
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00003871.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00003871.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00003871.JPEG,7.005578041,4.8108744621276855,2.782017946243286,19.154956817626957,0.2893517017364502,0.066535272,0.7948574845968999
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00003958.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00003958.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00003958.JPEG,9.385247230529783,3.5140187740325928,2.0330512523651123,10.85641098022461,1.3652981519699097,0.9349469542503356,0.6826972921944059
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00004880.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00004880.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00004880.JPEG,6.421760082244873,3.908225536346436,3.976813793182373,20.808135986328125,0.3265165686607361,0.1025990173220634,0.8223743910938677
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00006240.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00006240.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00006240.JPEG,17.18139648,0.3775976002216339,0.078582339,22.77958297729492,0.0443533360958099,0.007320249,0.31524386477413435
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00006306.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00006306.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00006306.JPEG,17.890981674194336,0.5892423391342163,0.2543747127056122,18.82563591003418,0.2539054155349731,0.071296871,0.2817992110983333
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00006385.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00006385.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00006385.JPEG,19.432655334472656,0.040276948,0.005108993,21.350175857543945,0.003614394,0.000380086,0.20913599592562226
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00006973.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00006973.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00006973.JPEG,22.608083724975582,0.7280060648918152,0.4624789357185364,20.377790451049805,0.3387233018875122,0.1092158257961273,0.059469537744716194
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00007265.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00007265.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00007265.JPEG,12.162201881408691,1.2979485988616943,1.194921851158142,17.944238662719727,0.5910510420799255,1.5390442609786987,0.5518119702740413
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00007363.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00007363.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00007363.JPEG,13.656476974487305,0.7000086307525635,0.1415325254201889,20.553022384643555,0.0293078646063804,0.004116277,0.48138277672085295
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00007395.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00007395.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00007395.JPEG,19.056053161621094,1.0293599367141724,0.6764477491378784,23.964820861816406,0.37819466,0.1235871762037277,0.22688626657335664
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00007586.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00007586.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00007586.JPEG,17.88845443725586,0.7656368017196655,0.5611171722412109,25.58293342590332,0.093883686,0.018841927871108,0.2819183265545965
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00007690.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00007690.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00007690.JPEG,9.204080582,3.122751235961914,1.4859068393707275,16.261533737182617,0.1471487283706665,0.026659526,0.6912361623219931
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00008084.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00008084.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00008084.JPEG,7.34576416,4.009673595428467,2.691735029220581,14.77182960510254,0.6079205274581909,0.1918531954288482,0.7788236002538256
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00009077.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00009077.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00009077.JPEG,14.019244194030762,1.4854371547698977,0.709585965,17.407346725463867,0.072677583,0.0113062635064125,0.46428458453500887
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00009267.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00009267.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00009267.JPEG,20.826377868652344,0.3667816817760467,0.1126305386424064,15.952432632446287,0.1904447972774505,0.0358100645244121,0.14344611420715792
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00009287.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00009287.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00009287.JPEG,19.66465759277344,0.8031935691833496,0.3504081666469574,19.80358887,0.3145316541194916,0.092291065,0.1982011071422065
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00009954.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00009954.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00009954.JPEG,13.763455390930176,0.8827956914901733,0.1769617199897766,16.143505096435547,0.4022555649280548,0.100936084985733,0.476340596982619
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00010132.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00010132.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00010132.JPEG,13.491899490356444,0.8167011141777039,0.2067895084619522,16.64343262,0.5317474007606506,0.2128850817680359,0.48913975502962503
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00010317.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00010317.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00010317.JPEG,20.53282356262207,0.1542762517929077,0.029732019,25.91919518,0.005490358,0.000609212,0.15728211611439868
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00011716.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00011716.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00011716.JPEG,19.30742454528809,0.1892632246017456,0.037834138,19.379106521606445,0.042637318,0.00606968,0.21503845895344864
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00011737.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00011737.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00011737.JPEG,14.611516952514648,1.150521755218506,0.4690549373626709,18.46509361,0.4630565643310547,0.1535438299179077,0.4363691806466916
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00011756.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00011756.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00011756.JPEG,17.022676467895508,0.5663338899612427,1.6659117937088013,16.70006752,0.0551916323602199,4.685259342193604,0.32272476471354306
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00012135.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00012135.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00012135.JPEG,10.425183296203612,1.891104936599732,1.4029080867767334,19.46387291,0.1964914798736572,3.0193912982940674,0.6336823157743781
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00012297.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00012297.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00012297.JPEG,13.847497940063477,1.1311633586883545,0.5515682697296143,16.458454132080078,0.2058962434530258,0.043272223,0.4723794461965093
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00013170.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00013170.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00013170.JPEG,12.201032638549805,1.9198219776153564,0.906034768,19.999252319335938,0.4132827818393707,0.1352442800998687,0.549981772525865
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00013417.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00013417.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00013417.JPEG,3.5937633514404297,3.490581989,8.005140305,12.192212104797363,1.064336180686951,2.9459517002105717,0.9556654631623034
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00013750.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00013750.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00013750.JPEG,22.204978942871094,0.5672740340232849,0.225448877,20.910852432250977,0.084745705,0.0155797731131315,0.07846894746020638
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00014740.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00014740.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00014740.JPEG,16.38726234436035,0.9381210207939148,0.3660779297351837,14.21060562133789,0.5232358574867249,2.121478796005249,0.3526735368641156
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00014980.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00014980.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00014980.JPEG,23.668434143066406,0.036638502,0.005219049,23.861181259155277,0.006306925,0.000706661,0.009492378133454493
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00015081.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00015081.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00015081.JPEG,12.620036125183104,0.8755870461463928,0.3342213034629822,18.453367233276367,0.1719359755516052,0.037377767,0.5302330142174075
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00015362.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00015362.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00015362.JPEG,14.286188125610352,1.0077836513519287,0.3582798540592193,19.876148223876957,0.0344441160559654,0.004870693,0.4517028009583761
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00015744.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00015744.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00015744.JPEG,15.22947120666504,0.7114328145980835,0.1929176,18.14579963684082,0.06060741096735,0.009513991,0.4072433389765967
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00016223.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00016223.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00016223.JPEG,15.63254451751709,0.9519035816192628,1.8162729740142824,20.21343040466309,0.1041507720947265,3.921181917190552,0.38824541258565604
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00016293.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00016293.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00016293.JPEG,7.038874626159668,4.454722881317139,2.599317551,10.347545623779297,3.022408962249756,1.6130650043487549,0.7932881272197123
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00016312.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00016312.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00016312.JPEG,17.905298233032227,1.0237290859222412,0.5433074235916138,18.124643325805664,0.1912682354450225,0.0377052277326583,0.28112443327590964
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00017389.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00017389.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00017389.JPEG,12.110567092895508,2.3175244331359863,0.7901750206947327,19.68566895,0.0189730990678071,0.002318553,0.5542456563677983
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00018210.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00018210.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00018210.JPEG,12.769118309020996,1.4644761085510254,0.3539719879627228,17.099790573120117,0.071972549,0.008772762,0.5232063709778293
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00018236.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00018236.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00018236.JPEG,23.627498626708984,0.4546407163143158,0.1598003059625625,23.27373695373535,0.090139918,0.0173684805631637,0.011421778829544982
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00018252.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00018252.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00018252.JPEG,19.24949073791504,0.2144318222999572,0.038960446,19.98443031311035,0.1391983181238174,0.0243580490350723,0.21776903470328823
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00018436.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00018436.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00018436.JPEG,6.727265835,4.076357841491699,3.3968334197998047,21.313129425048828,0.043994922,4.931208610534668,0.8079750854425412
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00018674.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00018674.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00018674.JPEG,17.34550666809082,0.5949402451515198,0.1955916583538055,17.08623504638672,0.3138713836669922,0.090754718,0.30750891138125835
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00019066.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00019066.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00019066.JPEG,7.578381061553955,3.863487958908081,3.5062594413757324,10.09519386291504,1.940193772315979,1.2275736331939695,0.7678597416850979
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00019079.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00019079.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00019079.JPEG,13.112303733825684,0.6511204838752747,0.1644774377346038,18.395580291748047,0.5832733511924744,0.1612683087587356,0.5070311213064953
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00019917.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00019917.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00019917.JPEG,11.208386421203612,1.9772639274597168,0.7133452296257019,9.500559807,2.603576421737671,1.0764029026031494,0.596767851538451
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00020226.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00020226.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00020226.JPEG,6.186358929,3.589202880859375,3.972560644,18.52208709716797,0.7149782776832581,0.3141575753688812,0.8334694789135874
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00020404.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00020404.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00020404.JPEG,14.377819061279297,1.0734431743621826,0.6303327083587646,19.66732215881348,0.3412624299526214,0.111728087067604,0.44738398915887545
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00020699.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00020699.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00020699.JPEG,13.262776374816896,1.613799810409546,0.4558168947696686,19.829912185668945,0.1106785088777542,0.0188840422779321,0.4999389420913579
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00020942.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00020942.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00020942.JPEG,17.68138313293457,1.0077967643737793,0.5617718696594238,15.995960235595703,0.1691416203975677,0.0262365825474262,0.2916781525992831
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00020949.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00020949.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00020949.JPEG,8.414097785949707,3.6210217475891113,2.003964424133301,11.778641700744627,1.6377110481262207,0.928215265274048,0.7284701706410943
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00021151.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00021151.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00021151.JPEG,6.330590724945068,5.044089317321777,2.375760078430176,12.009220123291016,2.5085997581481934,0.8095303177833557,0.8266714474666396
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00021549.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00021549.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00021549.JPEG,10.403862953186035,2.8486268520355225,1.3845727443695068,19.03131103515625,0.773270845,0.5030187368392944,0.6346872007329512
val,antelope,15,impala,352,val/antelope/ILSVRC2012_val_00021701.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422699/ILSVRC2012_val_00021701.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00021701.JPEG,12.534971237182615,2.1807992458343506,1.407961368560791,18.529443740844727,0.6030307412147522,0.2033228427171707,0.5342423505767679
val,antelope,15,gazelle,353,val/antelope/ILSVRC2012_val_00021795.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02423022/ILSVRC2012_val_00021795.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00021795.JPEG,9.949466705322266,2.6884260177612305,0.7927393913269043,20.747568130493164,0.6062981486320496,0.3091899752616882,0.6561041148198383
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00021796.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00021796.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00021796.JPEG,15.61209201812744,0.6086556911468506,0.1157280877232551,18.584932327270508,0.0282973647117614,0.003406913,0.3892093937460409
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00023238.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00023238.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00023238.JPEG,19.21828842163086,0.1590961366891861,0.025775703,24.90206718444824,0.00341118,0.000366382,0.21923968357046486
val,antelope,15,hartebeest,351,val/antelope/ILSVRC2012_val_00023252.JPEG,/media/KLAB37/datasets/ImageNet2012/val/n02422106/ILSVRC2012_val_00023252.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/antelope/ILSVRC2012_val_00023252.JPEG,11.929502487182615,1.802377462387085,0.4560691118240356,18.83412742614746,0.06934686,0.0106542343273758,0.562779716943694
